"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000203797.12",271.578731149786,0.718468130315612,0.341256065234086,2.10536369462848,0.0352596615498596,0.145608400056993
"ENSG00000227210.2",34.6458447511919,-0.774539561355297,0.36791092659122,-2.10523663575742,0.0352707146924799,0.145608400056993
"ENSG00000162882.15",516.067336344239,-0.874388515581769,0.415371715532618,-2.10507476287972,0.0352848006687766,0.145637123730055
"ENSG00000196284.17",630.085663165512,0.304411013083074,0.144629303530432,2.10476719207199,0.0353115783253531,0.145718209809188
"ENSG00000257727.6",167.199948889351,-0.377246415849272,0.179241676304082,-2.10468024863413,0.0353191509176074,0.145720026736195
"ENSG00000181873.13",699.569461014158,-0.348763819970401,0.165726896130195,-2.10444911546773,0.0353392888742975,0.145773674740717
"ENSG00000136527.18",7252.34870338184,-0.188921660825038,0.0898195799958436,-2.10334607257995,0.0354355287884195,0.14614115637388
"ENSG00000113389.16",1490.96341887622,-1.14244576394572,0.543308717242766,-2.10275618205338,0.035487088142292,0.146278421738373
"ENSG00000127616.19",9365.7898604703,0.470639295540598,0.223824091487661,2.10271956165426,0.0354902910556074,0.146278421738373
"ENSG00000269940.1",16.3242991768168,0.661143424398102,0.31442202457965,2.10272618555263,0.0354897116943261,0.146278421738373
"ENSG00000167604.15",331.504578220188,-0.5590708981923,0.265904875734786,-2.10252217695292,0.0355075590718115,0.146320076522021
"ENSG00000285106.2",35.0309569275007,1.00526263020616,0.478158800460568,2.10236145238335,0.0355216252050607,0.146348522799878
"ENSG00000198900.6",6471.09175925741,0.40994763426056,0.195035773712357,2.10190995455613,0.035561164381105,0.146481884973862
"ENSG00000273424.1",11.8737201742347,-0.656490292121543,0.312379170326789,-2.10158152169612,0.0355899499310257,0.146570906478691
"ENSG00000170271.11",4407.81981359264,-0.751594963992235,0.357670087701378,-2.1013637702344,0.0356090457487121,0.146619994698093
"ENSG00000164048.14",1781.03671411761,-0.407429716337877,0.19389826268515,-2.10125511541822,0.0356185775526951,0.146629691311528
"ENSG00000140153.18",1702.28320908806,0.278742378722142,0.132721956254956,2.10019793700662,0.0357114327813835,0.146982329402991
"ENSG00000237264.4",19.1085963439844,1.0324504722181,0.491635238400689,2.10003350365345,0.0357258940069968,0.147012233727483
"ENSG00000184828.10",4936.44920365042,0.450538855822968,0.214585472191284,2.09957762388197,0.0357660128486159,0.147147685966587
"ENSG00000229224.2",11.1385541232444,1.03325019075652,0.49216454824304,2.09939987438161,0.0357816657674374,0.147182446807834
"ENSG00000198130.16",2720.92301255308,0.37318556507994,0.177800378058081,2.09890197735144,0.0358255425218091,0.147333264746997
"ENSG00000105996.7",19.4340104697202,-0.901794728792115,0.429686302437539,-2.09872812718577,0.0358408737246227,0.147337000214842
"ENSG00000175606.11",777.251671627994,-0.400870151373939,0.191004797665349,-2.09874388640377,0.035839483746931,0.147337000214842
"ENSG00000164924.18",31856.3094847634,0.320707021764764,0.152852916369341,2.09814133339683,0.0358926622185235,0.147520213596189
"ENSG00000081870.12",1968.70081293185,-0.568171251301528,0.27086290601612,-2.09763403803884,0.0359374858597862,0.147674733226326
"ENSG00000197332.9",9.92720700171486,-0.810482118413777,0.386412168857219,-2.09745495544488,0.0359533206481085,0.147710093336317
"ENSG00000135363.12",1367.51094225496,-0.558087812942488,0.266149377391979,-2.09689693213352,0.0360027001778186,0.147883226243066
"ENSG00000167962.14",1053.60712453777,0.332190086006963,0.158429983185738,2.09676274229931,0.0360145832684871,0.147902301659992
"ENSG00000145545.12",429.263426719472,0.46997616932469,0.224160924737509,2.09660167076411,0.0360288512660651,0.147931161619167
"ENSG00000104626.15",669.716927276772,0.349084242131886,0.166529890769227,2.09622573172547,0.036062171354218,0.148008481908001
"ENSG00000275632.1",12.4107275431876,-0.907699997610994,0.433012074004891,-2.09624639150534,0.0360603395623642,0.148008481908001
"ENSG00000166483.11",2572.85230540031,0.507462141563241,0.242102711262915,2.09606137377022,0.0360767469186506,0.148038565232968
"ENSG00000129654.8",372.445821511659,-1.83563567002394,0.875831624791003,-2.09587735594952,0.0360930719152605,0.148073652820624
"ENSG00000165752.17",447.530176450517,-0.616501868947792,0.294167413101501,-2.09575174370205,0.0361042191236389,0.148073652820624
"ENSG00000176788.9",3113.86628901822,0.939903829675856,0.448487320716868,2.09571995964903,0.0361070402012799,0.148073652820624
"ENSG00000126368.6",2721.36132391696,1.29065086497458,0.616008577841166,2.09518326757353,0.036154704109452,0.148215766555316
"ENSG00000174917.9",2927.85338889085,-0.718954024229832,0.343148889596368,-2.09516640160342,0.0361562028540794,0.148215766555316
"ENSG00000121764.11",17.1195054080133,-0.773929193329453,0.369430560405698,-2.09492466589539,0.0361776898041019,0.148248874857162
"ENSG00000168038.11",406.596352861514,-0.360242912978052,0.17196755710734,-2.09483067060837,0.0361860476194346,0.148248874857162
"ENSG00000213362.3",23.1308663364556,1.09549528302226,0.522932793366605,2.09490645245164,0.0361793091673842,0.148248874857162
"ENSG00000125746.18",4456.60856392718,0.38490626671762,0.183779425047542,2.09439259382843,0.0362250219765962,0.148374577454091
"ENSG00000139725.8",85.5511022850838,0.782277945440035,0.373523140805319,2.09432257330412,0.036231254804878,0.148374577454091
"ENSG00000112081.17",12708.3007999526,-0.309910372870253,0.147982423888249,-2.09423771233999,0.0362388098698175,0.148375776442934
"ENSG00000228878.8",176.466704963046,-0.71291400493117,0.340470187275203,-2.09391022055896,0.0362679786432095,0.148465452145745
"ENSG00000118939.18",100.597133550299,-0.652249803953738,0.311549100812784,-2.09356984902899,0.0362983157846892,0.148559873757409
"ENSG00000240401.9",72.9784108448978,-0.640541313984247,0.305973679122631,-2.09345233819124,0.0363087944872025,0.148570558741605
"ENSG00000241837.7",1419.96465479427,-0.800604847143269,0.382446477354787,-2.09337749083401,0.0363154701363405,0.148570558741605
"ENSG00000004864.14",1543.96088940191,0.334314360118355,0.159712252711615,2.09322925725687,0.036328694202932,0.148594905157178
"ENSG00000103241.7",170.670670719625,-0.688009080188352,0.328734265871157,-2.0929034530827,0.0363577739451159,0.148684083161061
"ENSG00000162975.5",16.4303689465546,-1.54644031801357,0.738968347637499,-2.09270170090178,0.0363757913360965,0.14871965006786
"ENSG00000226415.1",46.4549927670298,0.856257703004814,0.40919115962683,2.09256158853895,0.0363883084865758,0.14871965006786
"ENSG00000231170.7",93.8288267646035,-0.888609190492239,0.424648700117668,-2.09257485127356,0.0363871234827972,0.14871965006786
"ENSG00000143799.14",8319.17936648606,0.323499385606181,0.154658431537009,2.09170222658549,0.0364651612164343,0.149003941762594
"ENSG00000198715.13",1526.46733433432,0.495662580288947,0.236977434288914,2.09160244213233,0.0364740938949534,0.149010640345489
"ENSG00000131620.17",3088.22189655755,0.579255842063271,0.276970582337226,2.09139843363581,0.0364923624861092,0.149055469402978
"ENSG00000263316.1",29.9052159293328,0.861801642489884,0.412174570222374,2.09086563012592,0.0365401108502112,0.149220668555
"ENSG00000140379.9",268.896874926,-1.47909289078982,0.707479999577356,-2.09064975924891,0.0365594717435103,0.149240073364967
"ENSG00000271856.1",74.9246425498161,-1.93410137205697,0.925098904377234,-2.0906968572825,0.0365552468990029,0.149240073364967
"ENSG00000113522.14",146.835648900834,0.421768999181821,0.201769428783055,2.09035135662357,0.0365862490842437,0.14925213963631
"ENSG00000133067.17",701.834465064626,-1.03247959764607,0.493940553558202,-2.09029121056855,0.0365916483499721,0.14925213963631
"ENSG00000166398.14",2786.33117073056,0.359774079614273,0.17210228386354,2.09046661983601,0.0365759038899013,0.14925213963631
"ENSG00000204186.10",816.874344216742,0.544623632960348,0.260546711839351,2.09031090477225,0.0365898803415009,0.14925213963631
"ENSG00000284773.1",68.187156761884,0.618732084611965,0.296028238399348,2.09011170001046,0.0366077669133982,0.149288080999529
"ENSG00000273137.1",32.3728859047442,-0.535720524605682,0.256321915458211,-2.0900301234407,0.0366150938135362,0.149288162383628
"ENSG00000142185.16",318.085052937983,-1.12157284146245,0.536683399295898,-2.08982212405656,0.0366337811886989,0.149334553764227
"ENSG00000077585.14",1469.91984469049,0.348655433807141,0.16685152941359,2.08961485119443,0.0366524113729473,0.14938069354891
"ENSG00000223849.1",11.1117828682365,0.908789702302273,0.434964687603853,2.08934133781904,0.036677007766517,0.14945112598279
"ENSG00000081803.16",2138.15033905935,0.399706553410784,0.191319502167525,2.08920966698308,0.0366888536180956,0.149469584899563
"ENSG00000023892.11",1148.62342297399,-0.981778323196431,0.469959850573542,-2.0890685065932,0.0367015568234152,0.149491528600318
"ENSG00000266910.2",58.3435428195019,-0.417971760868925,0.20015581346545,-2.08823193107541,0.0367769182583934,0.149768630045293
"ENSG00000178184.16",1872.90137548048,-0.42223719780585,0.202227065472093,-2.08793613664002,0.0368035959029298,0.149847402928011
"ENSG00000180389.7",21.1850420547914,-1.23553096061536,0.59181899289746,-2.08768386186184,0.0368263615397676,0.14991021968898
"ENSG00000076201.15",5241.83850674082,0.267313693931548,0.128055155775643,2.0874887255605,0.0368439791446845,0.149952059343635
"ENSG00000181038.14",955.149764435729,-0.516722704466114,0.247549141712011,-2.08735405379531,0.0368561419806452,0.149971686278941
"ENSG00000232774.8",18.2047883450081,0.576952142813132,0.276442850999735,2.08705756262688,0.0368829315349996,0.150050811268733
"ENSG00000088888.18",8104.63589827124,0.278989014540813,0.133731657547563,2.08618527323336,0.0369618437099812,0.150340966605245
"ENSG00000133710.16",190.096579913809,-1.25099813008626,0.599749692767182,-2.0858670628313,0.0369906665716536,0.150340966605245
"ENSG00000145354.12",1762.94389280137,-0.379382115411153,0.181882576163888,-2.08586288699422,0.0369910449378183,0.150340966605245
"ENSG00000168216.13",7438.20317025405,0.314552003833539,0.150791083555827,2.08601196049555,0.0369775396585706,0.150340966605245
"ENSG00000170633.16",1550.57984505369,0.202969708821389,0.09730717942811,2.08586570913138,0.0369907892279565,0.150340966605245
"ENSG00000183172.9",4227.19184790419,-0.603590770327126,0.289409667368858,-2.08559297902733,0.0370155078746501,0.150380561023459
"ENSG00000262246.6",478.558212429046,-0.861738758745433,0.413182677624365,-2.08561201960374,0.0370137816926087,0.150380561023459
"ENSG00000112053.14",78.8440380049049,1.24008085600757,0.59476917760013,2.08497834573615,0.0370712661796951,0.150547215129666
"ENSG00000177697.19",10592.5885718506,0.681061627277541,0.326643987928881,2.08502728489166,0.0370668238982646,0.150547215129666
"ENSG00000105131.8",30.9905634601615,1.03029567462663,0.494250954463388,2.08455980777059,0.0371092760254157,0.150671625293177
"ENSG00000152219.5",2178.76345050322,-0.248998556183863,0.11946872035538,-2.08421547868911,0.0371405714082243,0.150768729275071
"ENSG00000103423.14",3457.32969388862,0.233247022375949,0.1119223362714,2.08400780529053,0.0371594572897123,0.150815429456915
"ENSG00000154914.17",339.194586651182,0.801279813511353,0.384529433299886,2.08379318752032,0.0371789832845668,0.150864708537633
"ENSG00000189227.6",283.695085720999,-0.405214827690391,0.194475912926297,-2.08362476150946,0.037194312854748,0.15089694319606
"ENSG00000081923.15",4794.96917956813,0.450119395796914,0.216044409487051,2.08345773383177,0.0372095204671631,0.150915827369783
"ENSG00000156671.15",1784.49343306735,0.433233507595954,0.207944292402935,2.08341139153017,0.0372137408002039,0.150915827369783
"ENSG00000179912.20",2162.36033192282,0.348075741918973,0.16709096825469,2.08315114547912,0.0372374486395756,0.150982003007575
"ENSG00000183888.4",22.6399533067809,-1.73057214883481,0.830935062456187,-2.0826803766342,0.0372803673058583,0.151126028655951
"ENSG00000237505.8",66.7060045874885,-0.531948863148249,0.255455401376371,-2.08235512062832,0.0373100445676999,0.151216330204855
"ENSG00000173638.19",743.325990937685,-0.744629482835553,0.357642317463997,-2.08205082697047,0.0373378273715587,0.15129891928368
"ENSG00000177694.16",453.519578005845,0.480733407844606,0.230925084094938,2.08177214584002,0.0373632871315486,0.151372064125455
"ENSG00000031823.14",4370.8554563709,0.252915084763868,0.121496293676093,2.08166913665807,0.0373727015873968,0.151380187575754
"ENSG00000009954.11",7120.62155034486,0.261907294388332,0.125821419584422,2.081579553413,0.0373808906300345,0.151383345185775
"ENSG00000162929.14",330.7308431368,0.370553601246142,0.178033641583215,2.08136843099365,0.0374001959328445,0.151431510722145
"ENSG00000079432.7",7058.81439064691,0.269232372587357,0.129365810477668,2.08117099559186,0.0374182573550594,0.151438902661848
"ENSG00000088386.17",29.0938276628381,-1.18158452690254,0.567767743871708,-2.08110541617794,0.0374242582125041,0.151438902661848
"ENSG00000139233.7",808.668532541758,-0.334169247647104,0.160564431966265,-2.08121589292773,0.0374141494875918,0.151438902661848
"ENSG00000055813.6",277.099083538277,-0.981921055387868,0.471885476476009,-2.08084610427248,0.0374479946236557,0.151504946169487
"ENSG00000117461.15",2402.95256694909,0.54820777356221,0.263505950588565,2.08043792687694,0.0374853835638851,0.151626187209213
"ENSG00000106479.11",1365.10573823247,-0.419029462090192,0.201432122917507,-2.08025143170337,0.0375024770424382,0.15166530254435
"ENSG00000189280.3",51.8607642182115,1.0496318410959,0.504723244810993,2.07961858679396,0.0375605307900728,0.151870018716006
"ENSG00000166762.19",220.779808009896,0.594380903370491,0.285828880857844,2.07949911005005,0.0375714995133907,0.151884310755458
"ENSG00000100823.12",7678.03459989691,0.258557521633913,0.124342506539181,2.07939769617271,0.0375808120895089,0.151891903422504
"ENSG00000128692.8",14.5009580505321,0.838567704914716,0.403297762184555,2.07927686078004,0.0375919106578175,0.15189662244885
"ENSG00000137571.11",37.3154268980763,-1.53676366869508,0.739104747603012,-2.07922310562738,0.0375968488925572,0.15189662244885
"ENSG00000173588.15",682.710885989177,0.304416697082793,0.146426273503329,2.07897592282762,0.0376195635269505,0.151958343696941
"ENSG00000070404.10",1300.08488441009,0.945399495568701,0.454789875503429,2.07876108614378,0.0376393152287308,0.151991346297367
"ENSG00000084731.15",580.929777542481,-0.632807598294051,0.304420992299642,-2.07872523347923,0.0376426123177855,0.151991346297367
"ENSG00000213516.10",1158.94576179872,-0.354195093195976,0.170434956355095,-2.0781833772294,0.0376924725274324,0.15214424972716
"ENSG00000231721.7",362.068806644607,-0.609245867460812,0.293167154369283,-2.07815186108258,0.0376953742899948,0.15214424972716
"ENSG00000166965.12",505.243645950112,-0.344198732909397,0.165676745537521,-2.07753195412355,0.0377524891657979,0.152344678282919
"ENSG00000120647.10",424.628456551314,-0.253854164279857,0.122209768060709,-2.07720027873511,0.0377830781642522,0.152438007498783
"ENSG00000245248.8",46.9754030654574,-0.802422862295817,0.386456894278272,-2.07635799535775,0.0378608531192023,0.152721636738089
"ENSG00000125731.13",1015.92981060733,0.593686031052392,0.285998846329357,2.07583365692567,0.0379093383428377,0.15288702954649
"ENSG00000175538.11",423.631730059817,0.832266460772542,0.400960892903155,2.07567988675035,0.0379235673790758,0.152914230337852
"ENSG00000154945.7",1882.37079878851,0.346555532149933,0.166973450903285,2.07551278526708,0.0379390351704848,0.152946414279435
"ENSG00000023608.5",501.983512656915,0.292293717660787,0.140862090427556,2.07503464398116,0.037983324086795,0.153004198426126
"ENSG00000074695.6",14584.7891765102,0.376284978669846,0.181333352494495,2.07510076603955,0.0379771967631116,0.153004198426126
"ENSG00000272556.2",289.695257523645,0.37153030383697,0.179039902970606,2.07512569920218,0.0379748865034333,0.153004198426126
"ENSG00000286177.1",90.001869092904,0.477823908846019,0.230271170473089,2.07504876908532,0.0379820150870967,0.153004198426126
"ENSG00000165997.5",1420.76991120493,0.318797194784914,0.153647377055503,2.07486259052605,0.0379992716809856,0.153038265269903
"ENSG00000142676.14",50120.9171092375,-0.464418482534703,0.223851695782628,-2.07467037902486,0.0380170944536664,0.153043893279933
"ENSG00000147606.9",36650.1895467934,-1.33885718622596,0.64532183729795,-2.07471235102152,0.0380132020021564,0.153043893279933
"ENSG00000171792.11",1803.27027531143,0.306610346364823,0.147797177472179,2.07453451824233,0.0380296964052998,0.153043893279933
"ENSG00000275557.1",34.8511745909065,1.13302357418131,0.546160631877045,2.07452443118673,0.0380306321855131,0.153043893279933
"ENSG00000233008.6",86.8799372904547,-0.755547552318578,0.36432443997236,-2.07383164405852,0.0380949492011566,0.153272529958415
"ENSG00000188738.15",169.049043550016,1.16752827804557,0.563019697252205,2.07368993259676,0.0381081168078809,0.15329532083123
"ENSG00000100739.11",15.9833446275219,-0.940800465861396,0.453735880270877,-2.07345397789512,0.0381300499355446,0.15332597355595
"ENSG00000105518.14",2108.36334840309,-0.69158712200942,0.333544716411263,-2.07344649152436,0.0381307460054711,0.15332597355595
"ENSG00000168283.14",1995.03768418909,0.322357426200939,0.155497559583519,2.07307064538076,0.0381657054264416,0.153347514842411
"ENSG00000173230.15",12892.471153647,0.31535970203417,0.152118888558448,2.07311337219639,0.0381617298087393,0.153347514842411
"ENSG00000187688.15",588.889598597276,-1.02108965032807,0.492493671248295,-2.07330512032769,0.0381438924857768,0.153347514842411
"ENSG00000270265.1",42.3717230249973,0.747641120831274,0.360645089997356,2.07306612946472,0.038166125641117,0.153347514842411
"ENSG00000087085.16",145.151820889663,-0.968548019414505,0.467269984505178,-2.07278030160692,0.0381927304787091,0.153424238381932
"ENSG00000176974.20",4892.14775665161,0.391296182316713,0.188800931656523,2.07253311137564,0.0382157516423607,0.153456372210116
"ENSG00000179163.12",9941.36825454795,0.392108151688767,0.189187209484912,2.07259334685646,0.0382101407428931,0.153456372210116
"ENSG00000019991.18",223.142411073807,-0.936696584111189,0.451992578644644,-2.07237160158689,0.0382307996412511,0.153456476909706
"ENSG00000235927.4",16.5758030550143,-0.728723217199541,0.35163293300514,-2.07239751684148,0.0382283847565513,0.153456476909706
"ENSG00000123374.11",698.341399549235,0.365579217593769,0.176469707006983,2.07162591129197,0.0383003415559552,0.153675231408036
"ENSG00000286086.1",34.5257403542707,0.69305370853671,0.334542514430157,2.07164613955635,0.0382984536814614,0.153675231408036
"ENSG00000185565.12",191.003046730845,-1.18438744488717,0.571908773038917,-2.07093771021165,0.0383646175106059,0.153902906019868
"ENSG00000055732.13",294.631083543282,1.13725346600904,0.549175276845933,2.07083879037782,0.0383738638648583,0.1539097786853
"ENSG00000117020.18",3803.56903431416,0.420838772589546,0.203230816497834,2.0707429111472,0.0383828278120068,0.153915516197667
"ENSG00000223508.5",64.5224041674875,0.41153555831224,0.198759535201035,2.07051982636201,0.0384036913579615,0.153968959602534
"ENSG00000171954.13",15.2005458170349,-1.12210328059887,0.54215320955104,-2.06971619983231,0.0384789288061059,0.154223590877456
"ENSG00000265298.1",140.585031323045,0.665823697425467,0.321703657059168,2.06968022531061,0.0384822997549446,0.154223590877456
"ENSG00000129673.10",13.5094476642013,-0.952203122122567,0.460130111861603,-2.06942144749042,0.0385065556135638,0.154290534956015
"ENSG00000274031.1",15.1651503832875,-0.635348510828244,0.307042726859085,-2.06925113428865,0.0385225265630406,0.154324262786173
"ENSG00000253671.3",33.2652664266237,1.06059755019972,0.512840789448986,2.06808345205782,0.0386321764794443,0.154733189110278
"ENSG00000227077.3",32.2952881762971,-0.937023628452488,0.453120443694084,-2.06793500821407,0.0386461349187372,0.154758757844908
"ENSG00000273032.3",73.6861403979532,0.825750297685058,0.399334510101078,2.06781602089949,0.0386573266023138,0.154773239234151
"ENSG00000089820.16",1400.08616557606,-1.10415406822576,0.534117202429673,-2.06725052704353,0.0387105533583113,0.154914069594712
"ENSG00000172493.22",17148.684833516,0.471542515266229,0.228106792104314,2.06720067787631,0.0387152483652586,0.154914069594712
"ENSG00000233554.6",43.000218573499,-0.641443997309546,0.310273623000527,-2.06734942888928,0.0387012397932098,0.154914069594712
"ENSG00000197620.11",763.780194277575,-0.305694423390679,0.14789812270801,-2.06692564985561,0.0387411603756244,0.154987399184332
"ENSG00000111424.12",894.214507071759,0.663344934081107,0.320972945060123,2.06666930746096,0.0387653251695483,0.155053711538575
"ENSG00000105492.16",186.563885424685,2.23179986743865,1.0799447742702,2.06658703353312,0.0387730836532356,0.15505438874912
"ENSG00000182827.9",3970.9679553933,0.344305750040015,0.166619193069489,2.06642310346817,0.0387885462957678,0.15505957850312
"ENSG00000269404.7",377.614290863461,-2.31956247711576,1.1225070692085,-2.06641235564896,0.0387895602628087,0.15505957850312
"ENSG00000260778.5",49.8806547230209,-0.589617404062168,0.285345527323402,-2.06632782925633,0.0387975354075132,0.155061120092117
"ENSG00000103522.16",332.418463509121,-1.49238580270698,0.72257171725946,-2.06538087093588,0.0388869770838276,0.155282791318889
"ENSG00000105939.13",3920.09009973171,0.331232764040858,0.160368128832181,2.06545257123677,0.0388801987557433,0.155282791318889
"ENSG00000110435.12",1261.05373507998,0.227448535264474,0.110124575874833,2.06537490344562,0.0388875412774329,0.155282791318889
"ENSG00000250899.3",322.941453480123,-0.864914253522682,0.418778534079763,-2.06532614051786,0.0388921518064544,0.155282791318889
"ENSG00000270673.1",86.0412157773568,-0.741711114409799,0.359136699277626,-2.06526126653636,0.0388982863535284,0.155282791318889
"ENSG00000274248.1",20.6871021222575,-1.37128377548012,0.663977003763476,-2.0652579346989,0.0388986014375251,0.155282791318889
"ENSG00000236283.5",25.8349374775745,0.841606722734981,0.407571730718774,2.06492908929371,0.0389297102395578,0.155376618461497
"ENSG00000129173.13",60.5872030682379,1.336751441966,0.647442555422929,2.06466416328287,0.0389547876306163,0.155420576913626
"ENSG00000166484.20",1103.56272435558,0.278970216423627,0.135125244662979,2.06453070349229,0.0389674258765386,0.155420576913626
"ENSG00000196090.12",29.5025263644684,-1.81623335581206,0.879728629325571,-2.06453819424343,0.0389667164324004,0.155420576913626
"ENSG00000259251.2",25.4678709985243,-0.697393341871084,0.337803953096884,-2.06449135801282,0.0389711524413148,0.155420576913626
"ENSG00000187672.14",35.3448775693235,-0.450266546492396,0.218175267543372,-2.06378363396706,0.0390382354753516,0.155657726189873
"ENSG00000149575.9",400.041096356108,1.08422066789436,0.525397409906717,2.06362012345448,0.0390537480849291,0.155689195536232
"ENSG00000085978.22",2088.35103686577,0.291369324141818,0.141200493653302,2.0635149113376,0.0390637325627843,0.155698618804184
"ENSG00000119927.14",2849.30401314942,0.94024922705186,0.455765852398872,2.06300937664146,0.0391117373153599,0.155859548486467
"ENSG00000164045.12",289.500034183887,-0.515344220513208,0.249819285663552,-2.06286804136994,0.039125167240972,0.155882662227047
"ENSG00000171566.12",3944.23101975336,0.410656483035094,0.199087581376615,2.06269261093817,0.0391418423958317,0.155884079029684
"ENSG00000211933.2",439.25566344845,-2.62360331902114,1.271925226832,-2.06270247941837,0.0391409042089112,0.155884079029684
"ENSG00000265366.6",18.6258250937494,-0.694861052838296,0.336882154751558,-2.06262351103382,0.0391484121923208,0.155884079029684
"ENSG00000240682.10",1053.70891664656,-0.417690373256932,0.202522511390547,-2.06243923398447,0.0391659372399168,0.155923473060939
"ENSG00000250686.2",18.0541981012597,-1.54121396164775,0.747758623037326,-2.06111158623284,0.0392923957173738,0.156396442022533
"ENSG00000250863.2",20.6781992890282,0.995979266808187,0.48324482596689,2.06102417095807,0.0393007341751823,0.156399162433414
"ENSG00000184350.11",345.575717134429,1.51418950502452,0.734819710164747,2.06062723152191,0.0393386167446774,0.156488956135223
"ENSG00000185739.13",1454.19089001611,1.10141820313795,0.534494680689424,2.06067196350256,0.0393343461249061,0.156488956135223
"ENSG00000023572.10",737.254863631549,-0.276330701293764,0.134134490173745,-2.06010177498593,0.0393888122365143,0.156597163417829
"ENSG00000130751.10",43.9970613209025,0.916732046249443,0.444992031697957,2.060108902965,0.0393881309556323,0.156597163417829
"ENSG00000205730.6",1917.4670188618,0.683457956163815,0.331759290088315,2.06010193710589,0.0393887967412351,0.156597163417829
"ENSG00000239415.1",46.6821424146529,-0.512007836844696,0.248555074126349,-2.05993717345889,0.0394045473713463,0.156629242673925
"ENSG00000067900.8",3128.49325394991,0.465994522940868,0.226250756702105,2.05963741175206,0.0394332168949315,0.156712712386762
"ENSG00000104228.13",1245.8524715654,0.327443944499012,0.159045229063162,2.05881022918942,0.0395124213693089,0.156964343753245
"ENSG00000134242.16",212.048693811813,-1.3303668957269,0.646205832230573,-2.05873551331894,0.0395195822165675,0.156964343753245
"ENSG00000136824.19",1279.2076908143,0.338260989891358,0.164295577161863,2.05885633523844,0.0395080030668541,0.156964343753245
"ENSG00000163704.12",682.994505508568,0.453539115342949,0.22033418987562,2.05841460918514,0.0395503505322773,0.15705601782798
"ENSG00000142235.12",640.646341878678,0.570657254487258,0.277306373797188,2.05785841368586,0.0396037267661897,0.157237415771477
"ENSG00000134548.11",1353.17796769648,-1.2915098194935,0.627649656636067,-2.05769222660845,0.0396196870463079,0.157270220719471
"ENSG00000105127.9",1832.42514619035,-0.236978528772018,0.1151913877242,-2.05725908380764,0.039661310887321,0.157343736454147
"ENSG00000144524.18",1963.56432712503,0.283629482244276,0.137866361411357,2.05727836247162,0.0396594574714771,0.157343736454147
"ENSG00000163814.8",3465.01796877376,0.768598333473838,0.373601088133901,2.05727006126483,0.0396602555254539,0.157343736454147
"ENSG00000133392.18",3737.63564356797,-1.06917350554603,0.519914298837858,-2.05644181730701,0.0397399490478959,0.157625101727346
"ENSG00000271830.1",16.3548588080517,1.44296381448644,0.70172595483588,2.05630674559262,0.0397529585095491,0.157646097691886
"ENSG00000140332.17",5020.0849410579,0.392426762898902,0.190862675956232,2.05606864167038,0.0397759003414736,0.157675175244242
"ENSG00000155016.18",532.907134437837,-0.480268498923959,0.233594720562948,-2.05599038268734,0.0397834432178584,0.157675175244242
"ENSG00000235290.1",23.4800735374976,-1.04302756204458,0.50731122345265,-2.05599149757808,0.0397833357522412,0.157675175244242
"ENSG00000269378.1",18.2492901217297,1.10394559199267,0.536969500525754,2.05588136926171,0.0397939523386975,0.15768623743831
"ENSG00000111678.11",1203.47916752561,-0.787198079498356,0.382948182333414,-2.05562558020704,0.0398186201838864,0.157722805152575
"ENSG00000196711.9",177.966123427953,0.775807736223845,0.377396713081641,2.05568228162076,0.0398131508805379,0.157722805152575
"ENSG00000278259.4",1002.95348660582,0.408420588605273,0.198725243573684,2.05520235507392,0.0398594637639148,0.157853984136566
"ENSG00000132376.20",4854.02038522862,0.401138384878293,0.195223963248872,2.05475997004999,0.0399021943720733,0.157992554601259
"ENSG00000164144.16",2630.7111946756,0.209500750466815,0.101966683326498,2.05460002848178,0.0399176529221134,0.157992554601259
"ENSG00000170581.14",5366.86556916217,0.409404872556862,0.199260859554405,2.05461761769165,0.0399159526546368,0.157992554601259
"ENSG00000155252.13",2857.78620382166,0.743488510225268,0.36190035120892,2.05440118458482,0.0399368785151303,0.158038033109167
"ENSG00000119777.20",8723.82120963077,0.291922295861342,0.142122246243966,2.05402253043644,0.0399735111219325,0.158152363619714
"ENSG00000239827.8",68.0967244441456,-0.56852715174896,0.276801613573084,-2.05391559828769,0.0399838613514981,0.158162685628743
"ENSG00000270558.1",65.8990255122733,-0.422692869297099,0.205808116937751,-2.05382020683347,0.0399930964470842,0.158168593401157
"ENSG00000204475.10",66.7210997966502,-1.6104927686776,0.784175545231429,-2.05374010764683,0.0400008524559532,0.158168650382733
"ENSG00000104679.12",2200.98613894212,-0.339914569278269,0.165526794510645,-2.053531999355,0.0400210095585215,0.158217733415277
"ENSG00000133703.13",1785.76230105212,0.230538208063439,0.112277715269275,2.05328552963997,0.0400448934444933,0.158281527948238
"ENSG00000230561.4",15.7329451151908,0.595135953368434,0.289868633233862,2.05312298446685,0.0400606513273969,0.158313185158616
"ENSG00000186395.8",1249.75231556947,-0.605447441101377,0.294944337173159,-2.05275153577851,0.040096681031177,0.158424925574933
"ENSG00000018869.17",275.576793892296,-0.259231338052634,0.126298933031829,-2.05252199547327,0.040118959672798,0.158482301831967
"ENSG00000136448.13",8001.17545631908,0.218156474772191,0.106296021637536,2.05234844551468,0.0401358109927293,0.158487582990424
